N,P,K,temperature,humidity,ph,rainfall,label
40,60,78,19.618303752156436,22.953772168363983,8.271415208076666,68.2347736950638,chickpea
21,39,20,27.06179658,52.3003173,7.388007482999999,60.74583498,mothbeans
26,140,203,20.220502004141203,80.92531680425824,5.464677520360933,70.79259824731773,grapes
134,70,42,27.85661958727287,75.6410520779059,5.557807438989844,90.09010016166026,banana
0,13,11,15.125500004582214,96.18181597136957,7.142368457172283,115.2304462735768,orange
98,25,52,25.2801372,83.15393658,6.224066378,49.29456609,watermelon
6,39,11,29.287859556400505,86.4166308728541,6.439810779662563,35.97636146141165,mungbean
104,53,36,23.287751899624624,82.73251155485028,5.303618184407272,175.47100270074182,rice
6,13,29,27.31155708,99.96906006,5.832608027999999,201.8258633,coconut
124,22,49,29.056346042124183,94.83184859555826,6.292395560050812,26.455762128176342,muskmelon
59,47,53,32.86316618,91.4618874,6.8506632320000005,47.271547,papaya
1,74,19,27.608022447774356,68.07538207437922,6.72897805015176,44.839109247347956,lentil
36,48,21,28.192786164966943,84.67313724033254,6.5775528986398495,52.29431188130237,mungbean
-3,28,43,20.20552278202515,88.77757305771743,6.596845455891701,107.87890536995737,pomegranate
27,80,24,28.42062847,61.77336343,7.815210661,49.02366803,lentil
122,47,15,23.111434060377412,75.81188925297276,6.325614815907895,88.6143502586164,cotton
34,67,17,17.2732522803995,20.21017127748314,5.938248205324813,111.93157796257171,kidneybeans
29,67,21,33.50594267610254,65.08609486146428,7.075375514702546,72.91251064109076,blackgram
21,21,28,31.811368430360595,44.82709053294796,5.7786240505079425,98.60170543374761,mango
47,63,86,19.66511291381671,16.942926455359622,7.893506255985394,83.56820015536381,chickpea
60,55,40,24.9949957,88.95692783,7.02777956,151.4935635,jute
71,54,40,27.828936463062547,83.79591137791034,7.404860874341227,251.44880320350387,rice
19,58,24,30.122984113300824,55.12395771438768,7.879666491730591,38.124401398835886,mothbeans
70,44,42,23.69233479744222,81.68504804942981,6.722638470786429,183.83335206436462,rice
28,24,8,33.21082088436414,91.73877167118363,6.135157978019571,114.15661463293002,orange
96,18,44,28.360924766315705,92.87541956092842,6.308058770302517,24.261325057360697,muskmelon
31,73,79,20.323825055265047,15.794709143490362,7.023968661114947,83.03359512817268,chickpea
62,42,36,22.78133816,82.06719137,6.430010215,248.7183228,rice
100,30,31,24.74364953242452,57.2629544615209,7.171418136206646,164.23776691208033,coffee
36,56,83,18.89780215,19.76182946,7.4526709,69.09512477,chickpea
66,70,46,32.79129001275965,92.57638713575744,6.906391307746864,204.14207177464442,papaya
27,139,205,22.48403042,93.40819246,5.7721799460000005,105.5473627,apple
9,35,20,27.41503453,80.98004661,6.91380932,40.53173216,mungbean
28,65,21,28.049650978290924,85.7041272853382,6.749274058264397,54.241388468099494,mungbean
98,42,39,24.77169712196262,83.77871901969009,5.9039730030124,256.38001116755237,rice
19,60,17,21.086680422206314,49.95202503188888,5.822723676355912,139.2407839914026,pigeonpeas
100,74,51,28.40297805734685,79.52889991185928,6.242807363683697,120.32650930420273,banana
48,62,15,25.36586097,66.6379724,7.538631462000001,65.81655892,blackgram
99,36,58,29.19948611796515,92.6809185018055,6.081459332862908,24.273053546448946,muskmelon
5,77,19,31.08564994,66.68832981,6.242052013,175.9303271,pigeonpeas
22,30,12,15.78144173,92.51077745,6.354006743999999,119.035002,orange
13,129,201,22.288501482716946,92.93153653490475,5.941013169551841,101.59366372413368,apple
22,28,26,27.67256197,45.41692012,4.947683034,92.84991507,mango
10,142,198,24.274643092580277,92.03893910701728,6.186791642050335,127.56934089242495,apple
120,29,56,29.856033151024544,93.08341924137245,5.95739069485169,25.507698265845836,muskmelon
120,7,47,24.24782473,83.03687902,6.653867608,54.76576239999999,watermelon
69,51,23,22.21738222,72.85462807,6.80163854,106.6213157,maize
7,56,18,18.31357543,24.32991649,5.698371311,76.14153904,kidneybeans
32,71,85,20.62767492,14.44008871,6.4039823160000005,92.06630306,chickpea
32,145,203,23.83053666,90.84422164,6.406818518,109.5966791,apple
28,57,16,28.514337197439872,88.53038551709119,6.397622618111299,57.818647770269166,mungbean
40,45,20,29.37687468,57.69622912,6.878498176,38.34303462,mothbeans
62,56,35,25.97825807,81.65769588,6.235357637999999,163.3488091,jute
102,18,51,26.724788139291526,82.55797129414974,6.0141467550271965,59.112057517602736,watermelon
108,76,51,25.897217597848822,79.08265420212413,5.571719392245131,122.51815826362369,banana
23,61,18,24.631853969720314,65.5596379919884,6.727351809516889,60.69830649918941,lentil
100,46,18,24.18586246,76.04203958,6.4316895060000006,69.08056728,cotton
37,10,32,28.96318258,95.16333673,6.165084855,222.803013,coconut
22,125,200,12.492099721522937,80.08309098661785,6.126342491890027,72.06279374493631,grapes
7,20,33,30.265016647327812,49.38043113797429,6.13709386477886,98.57054337306961,mango
105,68,53,28.054178757944054,81.39763246355821,6.222366279487036,97.51294799897359,banana
10,36,15,25.659563712166708,63.62778927157821,5.959704941706241,62.68609874152084,mothbeans
84,18,48,26.21335868881946,85.20082903204667,6.3449717092907845,50.947984175352026,watermelon
2,143,196,22.71271308,90.45261746,5.669489065,109.8852597,apple
15,44,22,29.987754813150808,85.99040927182709,6.7715889725495755,45.814896123636984,mungbean
28,13,45,23.04783407858853,94.27812220511636,6.370553696897481,100.95548006945995,pomegranate
17,22,37,28.601194792610077,94.41232348178,5.8852759124099885,158.37144766722182,coconut
48,64,82,17.106058922821475,15.704301694891731,7.108830665522697,79.79348116624016,chickpea
104,23,47,26.98212846,86.70068316,6.770434148,42.91292205,watermelon
106,87,50,27.396368429191572,73.88267981686718,6.589403737205485,106.17394571951665,banana
111,17,51,30.79904703905974,94.34208006108877,6.089468054359799,28.334110653647567,muskmelon
23,61,19,25.70257653093554,64.53878754786967,7.410893054324619,54.45986430287181,lentil
15,27,29,31.3418362151989,52.02517163351148,5.439246526629539,91.73672015547024,mango
39,61,15,30.657137089475285,64.57079766350992,6.814640085866948,71.2964443328438,blackgram
98,8,51,26.1793464,86.52258079,6.25933595,49.43050977,watermelon
13,144,204,30.7280404,82.42614055,6.092241627000001,68.38135469,grapes
42,31,34,26.263095736380734,96.72115241460298,6.01139477692828,178.069073966181,coconut
12,49,22,28.111952014903085,59.303139829855766,9.940762306008205,55.538172283080854,mothbeans
93,20,48,28.620471374953997,92.1150140836967,6.090866727277752,25.432039533608418,muskmelon
33,67,17,18.52094932386576,22.2979293351256,5.739429421572417,110.49902310400783,kidneybeans
5,8,5,11.03367937,92.22706805,6.562594972,112.7715925,orange
39,24,14,30.55472573,90.90343769,7.189259647,106.0711985,orange
5,56,24,24.80710166,45.01110015,5.023115055,188.4928637,pigeonpeas
78,43,42,21.32376327,83.00320459,7.283736617000001,192.3197536,rice
13,8,10,19.509824659363517,92.07081983698541,6.813399326932294,116.22070279768054,orange
112,26,33,22.93887332491722,58.67181256294281,7.247536575104137,161.61547549527734,coffee
10,56,19,29.57657082565703,62.915551928892626,6.91193296580324,44.76178784286518,mothbeans
12,20,10,24.45132792,93.10527686,6.528354932,109.4711098,orange
108,8,24,24.71172458216455,58.418716380213816,6.199921562051191,107.51509406179052,coffee
121,45,22,22.45942937,81.30681027,6.443785385,64.23026638,cotton
105,23,53,27.98433494701826,83.48957940542454,6.857768362640404,49.60980483460931,watermelon
20,7,9,29.47741671,91.57802915,7.1291369410000005,111.1727497,orange
91,80,46,28.27589990690517,83.63075333660511,5.9247055488656635,104.15544057727493,banana
2,21,44,18.92157197,87.31290342,6.56893406,102.8013275,pomegranate
34,31,25,26.7546498300489,54.09858552549232,5.170333894182299,94.49657817574474,mango
39,129,203,34.38922481,83.18392806,5.863996687,71.03001556,grapes
34,130,194,29.547846335814967,81.05635039796525,6.171119179953068,64.97553973802118,grapes
10,52,20,28.400526439508944,65.62841722464654,7.336433846429754,42.027815045746536,mothbeans
100,11,46,26.35014832879327,83.38324265150914,6.706103203685233,59.51899876248454,watermelon
29,57,20,25.60973447,50.7330069,5.87707519,53.39249517,mothbeans
20,45,16,29.93964907,54.61813464,4.626212446,45.43669946,mothbeans
100,51,20,22.758315883916254,79.05767024302591,6.882912646602954,93.31116550042995,cotton
10,10,30,29.639918753488914,93.19286954794993,5.80926056476757,122.70381755679682,coconut
-2,22,40,24.36690253541718,90.20243759436231,6.255207359462293,107.5746298033826,pomegranate
12,67,23,25.62896213,63.14909763,6.585020302999999,45.49683991,lentil
89,83,47,28.09577643,77.79586769,5.63127166,109.5408614,banana
55,61,24,33.68401905210153,64.36338551004488,7.320277328281462,64.71668191992366,blackgram
95,6,48,29.526857642505647,90.46368273213753,6.336284554250131,25.749740920916015,muskmelon
23,39,21,28.009512800292516,85.90439341071391,6.205097953805772,67.60737398614236,mungbean
62,59,41,24.2248758,74.89465426,7.175170657000001,192.4931257,jute
6,15,28,27.94132340177641,93.4925372100595,6.0301519089637345,135.67552511076886,coconut
58,51,52,25.118023226666374,91.15085018079193,6.677018552547346,255.49625461250437,papaya
28,65,23,28.38686534,61.88871127,7.405176138,74.24459122,blackgram
32,18,13,13.8377282,91.74780462,6.044167236,107.9873218,orange
40,120,197,23.80593812,92.48879468,5.889480679,119.6335548,apple
20,72,19,32.47648301,64.34848735,7.397190844,65.82045699999999,blackgram
36,53,19,27.613743031432815,83.17913496450474,6.835366255981321,46.109226895828904,mungbean
42,55,51,34.57921718173542,92.67209385174222,6.494355571544262,312.3291405657574,papaya
34,139,194,22.528884338999767,91.01114668198888,5.78675947935179,116.33903191315538,apple
98,13,51,25.17119469225302,82.48778237565593,6.6919110932433306,46.75561044230274,watermelon
21,31,32,35.38598705,51.42664176,5.254532213,90.29643888,mango
9,66,26,24.381837108155818,65.4761064546456,7.705329849058511,49.73474216668314,lentil
26,53,20,17.76887991212,23.310805969813288,5.889803251719862,126.03853293821095,kidneybeans
69,49,44,23.03805862401323,82.79896353584806,6.062327976605041,252.2722474150302,rice
30,63,18,30.250620877327307,28.785522803555242,5.9913379851045425,186.46652653836193,pigeonpeas
87,33,32,27.107965909223754,69.88846408838252,6.848197397777946,187.05263077445028,coffee
69,52,42,26.04489970587897,72.85951839355708,6.8419627901080435,189.96973051333325,jute
28,61,17,33.75307749186836,62.12339512993817,7.17042593571129,71.42533954033732,blackgram
26,9,32,25.9490364,94.73860514,6.470465614,144.15711090000005,coconut
96,28,31,25.709859991205366,57.643266950821726,6.826107642878808,138.21427398597868,coffee
28,69,16,29.77013109,66.29327012,6.547361617999999,35.69674138,lentil
35,71,20,32.2123741000595,35.782920409283875,6.3477611241879845,179.64911862380734,pigeonpeas
33,27,38,26.626315578638756,90.0616947511128,5.592542528178017,108.79274119195104,pomegranate
2,24,38,24.55981624,91.63536236,5.922935513,111.9684622,pomegranate
112,48,19,24.834812825854364,74.8751641451079,7.607038662936801,76.75775203111459,cotton
35,41,18,28.70562673,81.59200689,6.705008503999999,59.87065439,mungbean
118,21,34,24.38534644,64.72543073,7.234258375,119.6324109,coffee
34,64,19,18.254051571775406,22.197189985387055,5.649529725625095,79.63435733543612,kidneybeans
12,61,19,19.33162606,24.13995025,5.655726817000001,68.51253427,kidneybeans
1,15,9,29.98364695,94.55239717,7.53350946,115.3560318,orange
54,77,75,18.086350644978513,18.60762265526866,6.256777287064662,88.79810683623569,chickpea
101,92,47,25.881296830075772,80.0547357785961,5.946277438635485,99.70338897546692,banana
38,51,52,32.66160599,90.78931681,6.927803911,78.85085502,papaya
31,13,33,29.69952329,95.21224392,6.342463714,148.30036919999995,coconut
74,91,49,28.756312109922153,81.5930057219001,6.046208322495779,119.67343498074402,banana
105,72,45,27.965085907010398,79.24954685419637,6.081003486223495,95.23572803227353,banana
40,59,23,36.89163721,62.73178224,5.269084669,163.7266551,pigeonpeas
81,47,40,25.694161819397504,82.31833121106777,5.552834771249136,278.3073756349559,rice
25,51,18,27.77799528,54.82130787,9.45949344,50.28438729,mothbeans
114,94,53,26.33544853,76.8532006,6.190757458999999,118.6858263,banana
26,66,16,37.02246227397774,59.86140382589642,4.727190163800608,141.3966298461745,pigeonpeas
75,56,22,24.67228785034877,76.20512708641444,6.834131830339486,68.3296761797176,maize
116,18,48,29.337778746847803,90.09075549637008,6.834532743356074,22.619496174751895,muskmelon
127,46,18,24.94547803544252,78.58987589086064,6.963241608512764,84.75476375164216,cotton
103,54,43,23.84818849164458,81.2065267240882,6.97725449612252,250.9750902172435,rice
50,56,76,20.99502153,19.8601304,7.966605025,73.50734019,chickpea
37,72,19,22.566001519044097,18.677718521388396,5.508622901494599,136.85421750698492,kidneybeans
16,23,10,22.459209207283052,90.66487540081464,7.376990991574122,121.18601795602383,orange
130,59,19,25.07278712,82.50257909,6.520403794,93.51042684,cotton
67,45,38,22.72791041,82.17068809999998,7.300410836,260.8875056,rice
27,21,30,35.3915464,52.48823147,5.061081874,91.22881052,mango
22,130,199,12.065399352664608,83.33682363266716,6.251049435973613,67.86351300978359,grapes
85,39,14,23.618535215420142,79.2302597276934,5.992763147031432,79.25216462071802,cotton
26,18,26,28.883609736570563,94.41301130143192,5.937994320013611,138.21050512601184,coconut
37,62,17,25.68576704,69.84354028,7.121254928,74.62068748,blackgram
49,40,21,23.800651986839654,53.36631536036367,5.038143527992296,44.585538109491594,mothbeans
27,16,45,19.65753045926696,86.57672935885975,7.384877139712984,110.07426168809599,pomegranate
45,62,56,19.5701247569986,92.2232084803352,6.6999291149217,187.12598062533922,papaya
123,24,47,28.52200203019199,92.61656511468048,6.41540173971277,25.356322910017308,muskmelon
40,63,50,29.147611080205266,94.95292985046595,6.4810632295875905,253.99665212110148,papaya
85,44,41,20.636567111848105,82.9601712139121,5.618054753752942,245.74906071671612,rice
110,9,55,25.50546457371419,87.51784463559532,6.57470036191192,42.0660183549934,watermelon
35,121,200,24.672234222985615,91.76075055687123,5.9321061551713195,117.18527068005572,apple
90,16,45,24.92093261,80.61750795,6.291540277999999,50.55710813,watermelon
96,18,47,27.85332499243104,91.41536249729837,6.661625099238471,23.1237704383607,muskmelon
58,70,84,20.6543203,16.60820843,6.231049027999999,74.6631118,chickpea
105,89,54,27.22608849168176,80.01826505540515,6.512278056184624,103.9534138866492,banana
113,56,23,24.689088430380135,82.27058346864033,6.0411205406240756,69.4468737968705,cotton
87,82,52,29.64953457917305,82.19078984097034,5.779708249666487,105.81041460242092,banana
31,55,22,22.91350245,21.33953114,5.873171894,109.225556,kidneybeans
-13,50,20,28.72690387984973,85.43496804820884,6.7192078542316445,46.021200495322226,mungbean
35,30,28,25.771902774296514,92.85722798662067,6.149338332636328,149.55729914570293,coconut
18,41,23,28.427099535287102,64.58156933003019,7.359951941361379,57.026299469654994,mothbeans
108,11,47,29.68483902119976,92.37418645333086,6.650377686531817,23.885285767810863,muskmelon
32,138,197,9.535585543,80.73112694,5.908724337000001,69.44115171,grapes
108,50,17,23.702747192491575,73.86718417858347,7.497636018455728,79.30077483638773,cotton
57,56,86,18.278081836974522,14.432481324862616,7.949978175182747,79.99005603710452,chickpea
21,34,36,31.008667131306286,54.035560822043564,5.139037165942655,98.66314013930923,mango
68,55,47,33.27716413236166,94.57297893737014,6.720797842959242,21.488981163659133,papaya
8,37,33,28.07802689,54.9640534,6.128167757000001,97.45373619,mango
99,36,20,20.57981887,65.34583901,6.671085817000001,78.34604471,maize
33,75,84,19.46210401,18.72831993,7.217018459,68.81405149,chickpea
139,30,37,25.334245629088358,58.044142586253386,7.436187449140824,133.29048575454775,coffee
27,79,82,17.06579293,17.54024066,6.307004922999999,70.87150577,chickpea
-2,37,29,29.936234437327634,53.38725944094916,5.580363003463555,96.11393790757566,mango
21,141,198,21.873469865346888,92.14083904237465,5.798703030303557,122.04408032781708,apple
14,34,26,28.523878313168296,49.62038975058511,6.813895218932302,95.47000827785168,mango
37,52,47,43.08022702,93.90305729,6.54277684,211.8529059,papaya
116,38,34,23.29250318,50.04557009,6.020947179,183.468585,coffee
82,45,16,22.736460998359973,63.05443253150535,6.305291599547704,81.043108938071,maize
24,80,19,29.67892453,69.0854554,6.8080417220000005,65.66436565,blackgram
27,43,23,31.70447482,56.85420099,5.875333778,44.94317432,mothbeans
1,30,29,28.33333307,51.39586505,6.4341977560000005,91.67241761,mango
26,46,26,25.54049054378938,56.52401304278941,8.505033793723886,34.2468545785768,mothbeans
12,24,29,30.103013802625174,53.43805228308368,4.922506512241359,92.3934227306275,mango
25,27,41,19.20090378,94.27659596,6.9235093710000015,108.0423555,pomegranate
98,33,31,22.902729651213214,72.87269622607448,7.118567507639287,178.8880213245318,coffee
54,67,45,38.384154367047756,90.02385586505163,6.714324159014326,88.77809639328396,papaya
21,72,18,18.129392116077845,62.01543637186943,7.619309087175506,49.61796083104646,lentil
34,47,19,27.31372793,85.44815232,6.568795403999999,53.15223123,mungbean
56,75,15,30.20157245,60.06534859,7.152272256,66.37171179,blackgram
5,68,20,19.04380471,33.10695144,6.12166671,155.3705624,pigeonpeas
12,66,20,27.41434987,63.41785982,7.336117221,44.43177543,lentil
99,23,28,24.97729533300593,55.56520211689898,6.100189567949823,236.30620266816072,coffee
39,28,10,31.34920143,91.48247612,7.181907673,109.1549823,orange
87,50,41,22.62039135072106,82.43408351578451,5.773386837934952,266.6536014065715,rice
18,11,4,22.318889292735868,93.90156343382984,6.431771196622122,109.64232039700225,orange
61,53,20,17.245350409930193,64.42578972953427,6.822997753877937,94.6272406439765,maize
70,35,38,27.59989933013193,79.76145568259327,6.549519584808776,157.28418608622252,jute
27,71,24,31.46417866,48.17631461,7.064973419,165.40535400000005,pigeonpeas
15,45,23,24.20422636,61.43378674,7.224193642,46.0203959,mothbeans
103,34,48,25.453421023218645,83.11857989953073,6.537978393694866,45.288145106131594,watermelon
19,26,29,26.93141945,98.80313612,5.67154928,166.5712879,coconut
22,36,16,30.58139475,50.77148138,8.18422855,64.58559639,mothbeans
27,56,22,19.91853092,20.70099804,5.833010957999999,108.6434544,kidneybeans
54,64,12,31.831596495223252,63.191450116680485,6.4206927096968816,69.60345433020089,blackgram
1,52,19,26.958275144623748,51.87803962326873,7.672038205003508,59.98392165311684,mothbeans
25,76,17,31.74105409,68.63525428,7.241148507,62.3061735,blackgram
22,11,26,27.26633245307597,99.59190080383877,5.909450019550873,169.68418608203316,coconut
0,65,15,23.46168338,23.22197648,5.645435626,95.84253438,kidneybeans
17,62,19,29.757234876585663,60.21967329653251,6.28276073080956,44.853031479811186,lentil
28,55,23,26.94815703167935,61.63462329914514,6.884619319693349,67.90762190578016,blackgram
11,79,20,17.941595760454632,50.79465912054643,7.248874380803617,121.06863740484818,pigeonpeas
26,55,25,26.744936733719822,58.07378892218756,6.67985154194746,56.165504540231126,mothbeans
112,73,48,29.244063800000006,77.32017166,5.7074889870000005,90.66727868,banana
24,27,9,38.89277229567598,90.9264406892031,6.263894709646134,107.56134668760318,orange
0,55,25,28.17489437,43.6672299,4.524171562,45.78172762,mothbeans
18,59,19,28.30428133349607,87.90943649699,6.4069742413069655,45.19868499099434,mungbean
62,49,36,22.181580743511606,82.47679822768406,5.652641600901716,239.51810744765433,rice
49,70,24,30.948426343667265,62.602053617634496,6.7937926637260855,61.63083391226273,blackgram
3,69,23,28.67408774,63.18832976,7.299360767,42.96018627,lentil
19,56,24,22.319764631548523,43.18603361924912,4.835585062037692,150.3887767615612,pigeonpeas
68,70,54,31.29986342,92.76039164,6.986228647000001,54.77830202,papaya
11,14,5,11.50322938,94.8933184,6.946354724,115.56837759999998,orange
33,77,15,23.89736406,66.32102048,7.802212437,40.74536757,lentil
35,63,48,25.957624862325847,91.81145461353641,6.7191440604125034,95.75973393599885,papaya
20,72,22,32.88605427605498,41.478718633175525,7.148926113275304,164.3228858929205,pigeonpeas
3,27,44,24.56811204,92.03009222,6.591302797000001,110.9633894,pomegranate
42,79,85,17.22385224,15.82069268,6.129533877,76.57580954,chickpea
34,58,24,29.458233833256234,66.51882139989593,7.500382083372116,68.42150979615259,blackgram
25,62,21,26.73433965,68.13999721,7.040056094,67.15096376,blackgram
18,9,26,27.907047186915662,98.12770430903257,5.9299344951732085,199.86173386079344,coconut
12,6,33,27.29197409584625,93.3550551608432,5.971228912635597,126.92325363763558,coconut
25,78,76,17.48042641,15.7559405,7.228963452,66.96980581,chickpea
35,63,76,17.81564548,17.60756635,7.714153037999999,90.82097601,chickpea
24,145,197,21.90244926936259,93.75528437488282,6.177204472613334,117.10000180456368,apple
96,41,40,23.58419277,72.00460848,6.090060478,190.4242157,jute
69,57,35,24.30748599,78.54340987,6.1868143920000005,186.2337571,jute
17,136,196,23.87192332,90.49939035,5.882155987999999,103.0548094,apple
22,72,85,18.86805647,15.65809214,6.391173589,88.51048983,chickpea
103,8,56,25.240187179399115,86.65063452958618,6.62015375172864,50.384284023392865,watermelon
44,26,31,31.636155112654404,49.567720865266665,5.756336740627207,89.24306153868454,mango
11,122,195,12.14190714,83.56812483,5.647202395,69.63122027,grapes
-1,53,22,28.317301008167505,58.33518096346458,3.974577761115406,66.90423329020696,mothbeans
8,69,25,18.157918957675335,42.602368825450455,4.291235376545366,74.2247171094272,pigeonpeas
6,30,40,22.77035608,91.45498527,6.36137446,106.9659201,pomegranate
5,18,14,33.105698100000005,93.48447453,7.434118807000001,119.1709113,orange
17,58,20,28.06642822,85.91625451,6.42937879,39.23831035,mungbean
26,62,15,28.10687187803328,63.29162433228544,7.481626987845216,71.20053804079963,blackgram
21,63,20,22.16911572668262,51.357114545663435,4.31816399522961,138.83012895095365,pigeonpeas
26,50,21,29.08761782628487,87.56497476554703,6.140264365247577,48.12781176121304,mungbean
62,49,37,24.21744605,82.85284045,7.479248124,166.13658859999995,jute
25,125,204,16.838324357855182,83.7326292092673,6.230502270071586,72.19070818713239,grapes
109,91,53,29.66727337,83.51014178,6.010095852999999,110.2511102,banana
21,53,26,28.016572343003297,87.93211734992268,6.586879406702828,54.27662526070306,mungbean
21,16,11,14.300364973717304,95.0798965564073,6.71020739195743,112.01958588122218,orange
22,18,33,30.41235793,52.48100602,6.621623545,93.92375879,mango
102,40,29,25.33943986822437,60.70416296181871,7.073795986069662,136.4529145938651,coffee
87,45,37,23.653905120925934,69.675620386909,6.902417546985175,173.9399244022532,jute
72,60,25,18.52510753,69.0276233,5.773454729,88.10234397,maize
19,21,34,30.01592643,53.19212381,5.074272692,97.72843182,mango
24,133,199,32.82791408074348,84.20330908225363,6.725674453955402,73.58466145329716,grapes
18,132,196,28.691313528027706,81.61903761450563,6.0392752154981455,66.48579516735991,grapes
-15,41,31,30.846447496000685,45.77943843137755,6.120410626613162,90.15999101148543,mango
33,60,15,28.95172351,81.67085323,6.510840928,56.51103293,mungbean
25,17,28,30.263643484596198,95.26135531276391,5.710987788631781,177.40506975349277,coconut
70,38,35,24.39736241,79.26861738,7.014063944,164.2697011,jute
28,74,22,20.414054668180317,23.722182430365617,5.48989582948994,64.87796944256814,kidneybeans
48,65,78,17.43732714,14.33847406,7.861128148,73.0926704,chickpea
46,65,84,20.45237156037992,15.613368982659658,7.036580176153766,88.16858717540957,chickpea
89,9,47,29.47156259,90.77069618,6.6683827660000015,28.75226067,muskmelon
67,59,41,21.94766735,80.97384195,6.012632591,213.3560921,rice
40,17,15,21.35093384,90.9492967,7.871063004,107.0862095,orange
92,75,45,29.01207743,77.95192527,5.674403358999999,90.43495443,banana
77,38,36,21.8652524,80.1923008,5.953933276,224.55501690000003,rice
38,135,203,23.76121837,93.661643,5.9655513110000005,100.825956,apple
13,123,203,22.452165145408742,93.45024652132982,5.6067426538091745,117.39528307207775,apple
125,39,21,25.03149561,82.21276599,7.954629324,95.0191318,cotton
27,37,11,33.431860465543465,92.10665655102336,7.298266765558149,107.19287219105608,orange
59,55,19,31.74379487,62.51007687,7.332375138,68.97097538,blackgram
57,66,50,29.208672629953178,91.30804973895819,6.749702414914585,98.15776762192522,papaya
117,16,55,25.24449403793707,90.1766704226213,6.241532136303849,40.68503355180144,watermelon
88,35,35,27.55906475,58.45742907,6.784460602,117.9389993,coffee
90,69,49,36.249503802209986,92.34515982358602,6.860113943337938,260.11283710180453,papaya
32,137,204,22.86006627,93.12859895,5.824151692999999,117.7296726,apple
73,45,37,23.70467146,74.63745355,6.742688094,181.2783964,jute
67,63,45,27.182464102289458,89.02761476308129,6.787360078020607,183.65120701553488,papaya
89,25,50,27.04863538,91.34685096,6.375923383,25.08146686,muskmelon
14,38,30,31.729663166432157,47.66710799053957,5.19155873407311,97.18195657343668,mango
52,70,16,33.66855394,66.60416867,7.534811832999999,67.32520551,blackgram
69,76,76,19.156294172792812,16.91418877418451,7.142929237355955,77.54411158595275,chickpea
35,31,34,24.981639856801614,99.45094441681573,6.0224264215159105,179.22631944748036,coconut
66,45,40,23.84949090684397,90.88162477366814,7.382284577666367,143.90848034460947,jute
2,79,15,21.53577883,65.47227704,7.505283615,35.75107592,lentil
6,72,15,22.99451999,66.70897237,7.670178119,54.49044154,lentil
33,126,200,20.03425224663794,81.4103855045869,6.138267255443695,69.32238644928483,grapes
111,53,19,23.96436009,78.02763149,6.419536555,84.63148859,cotton
36,67,25,35.95176642,36.52780776,6.418062652000001,136.0456753,pigeonpeas
95,55,42,26.79533926,82.1480873,5.950660556,193.3473987,rice
28,140,194,32.77019880930857,82.84230044721625,5.525152099796039,73.37282582464528,grapes
110,13,56,29.296625435765343,90.09748492865522,6.6401134634453,19.354105704522304,muskmelon
99,87,45,27.691340671280916,83.50317083262321,6.034154879868394,113.75537254033377,banana
39,81,16,30.57891776825768,66.1414044677307,7.5038350830496565,69.05566300640331,blackgram
14,57,16,22.04286076145592,20.506153496143376,5.782255480481477,98.80220782763601,kidneybeans
41,61,77,16.92769802714583,17.907706346900312,6.7537200309006,92.15904959175039,chickpea
97,28,28,26.23996688934009,51.3911988611378,6.171917051002852,172.70604695046092,coffee
4,65,19,28.89818166655338,50.506605594059835,7.72722626447419,135.82202455818245,pigeonpeas
37,77,83,17.892511787565667,17.058612514417135,7.109821937011963,83.05173206223597,chickpea
70,68,55,42.84609252,94.63548176,6.691202286,78.80996390000001,papaya
30,44,16,29.73013036,82.89166381,6.442335592999999,50.91511275,mungbean
103,23,45,25.62622543167267,78.83737265603729,6.2167562556783205,50.74033152323203,watermelon
38,127,202,21.73657497385129,81.14351468973045,5.7430396089147475,63.55957836995191,grapes
76,44,45,25.4879684,84.48235878,6.740947635,168.7848886,jute
22,49,22,28.23494706,61.5620517,3.71105919,72.66666443,mothbeans
14,140,197,23.35225078,90.90054697,6.071255131,113.0381382,apple
44,60,55,34.2804607,90.55561637,6.825371185,98.54047745,papaya
37,79,18,17.29298351374394,51.111863277935335,6.139477150157553,146.12094850455753,pigeonpeas
29,72,24,23.17409556,36.67847052,6.962386495,162.5931264,pigeonpeas
111,44,15,23.436840220638416,82.29732635109566,6.581615356092856,93.52033624872955,cotton
84,40,16,24.998174410578176,69.04965157605815,5.909868682835024,88.10064214694441,maize
27,40,24,27.84026517,89.99615558,7.063022095,52.84626009,mungbean
4,14,41,19.85139326,89.80732335,6.430163481,102.8186358,pomegranate
95,52,37,26.116682259155606,71.25439671169288,7.332446772606806,162.3355173844713,jute
92,26,52,25.22789617177072,80.08126450519154,6.604617132190055,62.53114409833897,watermelon
36,55,20,27.01470397,84.34262707,6.635968697999999,55.296354,mungbean
1,29,29,27.32961444,49.30347234,6.052026047000001,93.53197359,mango
111,29,49,25.517542371718637,85.17179598485846,6.263177798750665,49.945072017065826,watermelon
11,16,35,21.706889600913204,90.20057957223166,6.800693386271621,108.34411135490328,pomegranate
19,57,23,23.6734328,47.2879691,7.342409555,141.12507219999995,pigeonpeas
107,11,54,28.59052369,91.33617236,6.094016337999999,29.44008034,muskmelon
8,66,22,23.283986218506758,63.52152571524031,7.470046696172326,47.32030977018865,lentil
101,70,48,25.36059237,75.03193255,6.012696655,116.5531455,banana
3,67,17,25.013266861429653,66.63937106070698,6.81927205117542,44.7607196436415,lentil
